"folioviv","foliohog","ubica_geo","tam_loc","clase_hog","sexo_jefe","edad_jefe","educa_jefe","tot_integ","mayores","p12_64","ocupados","percep_ing","perc_ocupa","ing_cor","ingtrab","trabajo","sueldos"
100407805,1,1001,1,2,1,32,11,4,2,2,2,2,2,158356.87,139672.1,139672.1,129836.05
100407806,1,1001,1,1,1,33,9,1,1,1,1,1,1,61721.29,61721.29,61721.29,59016.39
100414201,1,1001,1,3,2,69,3,5,5,4,2,3,2,24980.56,22077.34,11187.84,11187.84
100414202,1,1001,1,2,1,58,4,4,4,4,3,4,3,70719,66041.76,55102.54,51364.62
100414203,1,1001,1,2,1,60,6,3,3,3,3,3,3,56803.75,44950.26,44950.26,35254.13
100414204,1,1001,1,2,1,54,8,3,3,3,2,3,2,68020.47,54198.88,38287.28,35801.1
100414205,1,1001,1,1,1,30,9,1,1,1,1,1,1,33677.02,25751.22,25751.22,25408.83
100414206,1,1001,1,2,2,65,10,2,2,1,1,1,1,165339.49,67127.06,67127.06,59668.5
100443401,1,1001,1,2,2,96,3,2,2,1,0,1,0,18990.06,0,0,0
100443402,1,1001,1,3,1,57,6,3,2,2,0,2,0,43260.56,0,0,0
100443403,1,1001,1,3,1,74,3,6,5,4,5,5,5,67192.25,61092.33,50243.43,41282.59
100443404,1,1001,1,3,1,34,6,5,3,2,2,3,2,59062.47,57374.98,57374.98,41967.38
100443405,1,1001,1,3,2,63,6,3,2,2,1,2,1,82708.88,28449.19,28449.19,22891.3
100446501,1,1001,1,1,2,58,8,1,1,1,1,1,1,18933.07,15163.04,15163.04,14673.91
100446503,1,1001,1,1,1,36,9,1,1,1,1,1,1,56456.69,0,0,0
100446504,1,1001,1,2,1,42,3,6,5,5,2,2,2,48249.14,48249.14,48249.14,41086.95
100446505,1,1001,1,2,1,49,3,6,4,4,1,1,1,48687.4,41086.95,41086.95,41086.95
100446506,1,1001,1,2,1,37,6,4,2,2,2,2,2,34594.86,33309.15,33309.15,28173.9
100451302,1,1001,1,2,2,71,3,2,2,1,1,2,1,49427.36,19378.2,19378.2,16434.78
100451304,1,1001,1,3,2,51,3,14,7,7,3,3,3,50576.07,50576.07,23673.9,23478.25
100451305,1,1001,1,2,1,39,3,3,2,2,2,2,2,42031.38,41722.81,41722.81,40499.99
100452901,1,1001,1,2,2,42,10,5,4,4,2,2,2,93313.42,84603.75,84603.75,58695.64
100452902,1,1001,1,3,2,56,1,7,6,6,3,5,3,60196.61,36978.24,36978.24,36978.24
100452903,1,1001,1,3,2,61,3,4,4,4,3,3,3,41958.53,30345.63,21717.38,20543.47
100452904,1,1001,1,2,2,57,4,2,2,2,2,2,2,45553.01,33307.64,11781.01,6456.52
100452905,1,1001,1,3,2,76,3,7,5,4,4,5,4,60909.94,44964.76,44964.76,44279.98
100452906,1,1001,1,1,2,69,1,1,1,0,0,1,0,12563.64,0,0,0
100465001,1,1001,1,3,1,72,6,5,5,4,3,4,3,86516.09,69974.96,68747.25,43434.77
100465002,1,1001,1,2,1,32,8,4,2,2,2,4,2,89062.22,83416.28,83416.28,50771.73
100465003,1,1001,1,3,1,65,10,5,5,4,3,5,3,137219.96,90929.31,90929.31,65739.12
100465004,1,1001,1,3,1,65,4,8,5,4,4,4,4,72562.05,63852.38,60281.73,53853.25
100465005,1,1001,1,2,2,83,4,2,2,0,1,2,1,37957.25,11812.49,11812.49,11372.28
100465006,1,1001,1,2,2,57,6,4,4,4,1,1,1,46732.46,0,0,0
100471602,1,1001,1,2,1,41,10,4,2,2,2,2,2,43131.14,37131.14,35409.83,35409.83
100471603,1,1001,1,3,1,65,4,5,4,3,0,2,0,24245.89,0,0,0
100471604,1,1001,1,3,1,67,6,4,3,2,1,2,1,39983.6,9442.62,9442.62,9442.62
100471605,1,1001,1,2,1,64,6,2,2,2,1,2,1,34057.36,17704.91,17704.91,17704.91
100471606,1,1001,1,2,2,59,6,2,2,2,2,2,2,43219.65,27147.53,27147.53,27147.53
100474801,1,1001,1,2,1,37,10,4,2,2,2,2,2,118110.36,102767.52,102767.52,76721.3
100474802,1,1001,1,2,1,79,5,2,2,0,0,2,0,18694.27,0,0,0
100474802,2,1001,1,2,1,45,6,4,4,4,2,2,2,37550.78,36826.22,7967.21,7967.21
100474803,1,1001,1,2,1,76,3,4,4,3,4,4,4,51016.77,31984.04,19743.06,17901.62
100474804,1,1001,1,3,1,76,8,5,4,3,1,2,1,55532.72,27334.14,27334.14,19180.32
100474805,1,1001,1,2,1,53,4,2,2,2,2,2,2,33132.73,33132.73,33132.73,27737.7
100474806,1,1001,1,2,1,52,5,4,4,4,3,2,2,51068.84,16967.21,16967.21,16967.21
100489701,1,1001,1,3,1,43,6,7,5,5,4,4,4,57147.51,57147.51,49475.38,47311.46
100489703,1,1001,1,1,2,37,10,1,1,1,1,1,1,125551.73,109180.31,109180.31,103278.68
100489704,1,1001,1,2,1,34,10,3,2,2,2,2,2,34991.78,21221.29,12614.74,11803.27
100489705,1,1001,1,2,1,52,6,5,5,5,3,4,3,141152.61,122982.33,112802.01,83901.62
100489706,1,1001,1,1,1,61,10,1,1,1,1,1,1,38142.84,37499.99,37499.99,31967.21
100502402,1,1001,1,2,1,39,11,4,2,2,2,2,2,226735.6,205434.76,205434.76,199565.2
100502403,1,1001,1,2,1,62,11,2,2,2,1,2,1,203841.15,0,0,0
100502404,1,1001,1,3,1,59,10,6,5,5,3,3,3,242425.61,207586.91,191543.44,176086.94
100502406,1,1001,1,2,1,60,11,4,4,4,3,3,3,240909.75,123211.91,123211.91,101739.12
100504001,1,1001,1,2,1,50,10,3,3,3,3,3,3,76336.69,60480.94,57937.47,53413.03
100504002,1,1001,1,2,1,62,6,3,3,3,2,2,2,53358.22,24456.52,24456.52,23478.26
100504003,1,1001,1,2,1,55,10,4,4,4,1,4,1,153018.39,119830.61,76395.84,58695.65
100504006,1,1001,1,2,1,60,11,4,4,4,2,3,2,166062.68,139646.72,139646.72,126195.64
100524201,1,1001,1,2,1,49,6,5,5,5,1,1,1,27057.72,18348.05,18348.05,18099.44
100524202,1,1001,1,3,1,28,6,5,4,4,3,3,3,40462.69,40462.69,40462.69,39878.45
100524203,1,1001,1,2,1,40,5,5,3,3,1,1,1,29834.25,0,0,0
100524204,1,1001,1,3,1,57,5,4,3,2,3,3,3,30362.82,24217.94,22823.2,21977.9
100524205,1,1001,1,2,1,54,6,6,5,5,4,4,4,75723.6,72820.38,58997.18,44801.09
100524206,1,1001,1,2,2,41,7,6,4,4,1,3,1,26746.55,22922.64,19939.22,13425.41
100530501,1,1001,1,3,1,54,6,6,5,5,3,3,3,64915.05,57947.31,57947.31,49108.68
100530502,1,1001,1,2,1,52,7,3,3,3,1,1,1,32072.74,26266.29,26266.29,21619.56
100530503,1,1001,1,2,1,55,6,2,2,2,2,2,2,42286.77,34385.86,34385.86,32576.08
100530504,1,1001,1,3,1,68,8,4,3,2,1,3,1,102638.47,72880.42,45978.25,29347.82
100530506,1,1001,1,2,1,63,3,3,3,3,2,2,2,33879.02,16620.63,16336.94,14282.6
100534301,1,1001,1,2,1,51,6,3,2,2,2,3,2,46112.34,35584.21,35584.21,29347.81
100534303,1,1001,1,2,1,34,9,2,2,2,2,2,2,33070.06,29108.11,19105.4,16141.3
100534304,1,1001,1,2,2,29,10,2,2,2,2,2,2,87554.32,83152.15,83152.15,73369.55
100534305,1,1001,1,3,2,70,11,6,3,2,0,1,0,70371.66,0,0,0
100534306,1,1001,1,2,2,51,8,3,3,3,3,3,3,61313.39,49700.49,32282.56,27586.94
100540901,1,1001,1,2,1,31,10,2,2,2,2,2,2,81136.36,81136.36,81136.36,73956.51
100540903,1,1001,1,3,1,48,6,5,3,3,1,3,1,79875.73,63870.64,63870.64,58695.65
100540905,1,1001,1,2,1,73,3,2,2,1,1,2,1,33901.57,17447.25,17447.25,12913.04
100540906,1,1001,1,2,1,53,8,4,4,4,1,2,1,30401.01,24211.95,24211.95,23478.26
100552402,1,1001,1,3,2,61,4,8,4,4,3,3,3,52710.09,35828.76,35828.76,31989.11
100552403,1,1001,1,2,1,26,10,3,2,2,2,2,2,134612.85,89906.34,89906.34,73369.56
100552404,1,1001,1,2,1,23,5,5,4,4,1,2,1,22128.28,3555.96,3555.96,3555.96
100552405,1,1001,1,2,1,16,4,3,2,2,1,2,1,27403.15,18184.46,18184.46,17413.04
100552406,1,1001,1,2,2,50,4,5,4,4,2,2,2,22010.85,22010.85,12228.25,12228.25
100555001,1,1001,1,3,2,59,6,5,3,3,2,4,2,61583.06,33163.03,33163.03,25532.6
100555003,1,1001,1,3,1,58,4,11,8,8,3,3,3,38838.52,34483.69,34483.69,34483.69
100555004,1,1001,1,2,1,26,8,6,2,2,1,1,1,45492.27,36782.6,36782.6,32869.56
100555005,1,1001,1,2,1,37,5,3,2,2,1,1,1,40474.74,38152.16,38152.16,35217.39
100555006,1,1001,1,2,1,65,4,3,3,1,1,2,1,37517.86,14086.95,14086.95,14086.95
100555006,2,1001,1,2,1,35,6,5,3,3,1,4,1,21497.26,17608.69,17608.69,17608.69
100568801,1,1001,1,2,1,21,8,3,2,2,2,2,2,45172.04,45172.04,44237.62,35434.42
100568802,1,1001,1,2,1,61,8,3,3,3,0,1,0,48031.02,0,0,0
100568803,1,1001,1,2,1,58,4,2,2,2,1,1,1,24390.1,17940.11,17940.11,13180.32
100568804,1,1001,1,3,2,42,8,4,3,3,3,3,3,82524.55,82524.55,82524.55,76918.01
100568805,1,1001,1,2,1,60,6,4,4,4,2,3,2,42596.93,21467.2,21467.2,20655.73
100568806,1,1001,1,2,1,39,7,2,2,2,2,2,2,60449.49,50121.64,50121.64,38360.64
100569401,1,1001,1,2,2,64,3,3,3,3,2,3,2,63788.65,50906.21,46406.22,43043.46
100569402,1,1001,1,2,1,27,6,3,2,2,1,1,1,28748.32,18342.38,18342.38,17608.69
100569403,1,1001,1,4,1,74,3,4,3,2,1,2,1,35660.14,15652.17,12717.39,11739.13
100569404,1,1001,1,2,1,34,8,4,2,2,2,2,2,30647.48,30647.48,14995.31,11739.13
100569405,1,1001,1,2,2,32,4,5,3,3,2,3,2,18205.41,18205.41,11161.94,11161.94
100569406,1,1001,1,2,1,43,7,4,3,3,1,1,1,22220.49,20934.78,0,0
100578002,1,1001,1,3,1,51,9,6,6,5,2,3,2,67813.93,34141.28,34141.28,22646.73
100578003,1,1001,1,2,1,38,4,5,2,2,2,1,1,13657.71,4948.04,0,0
100578004,1,1001,1,2,1,61,7,4,4,4,2,4,2,94173.11,75333.71,66089.15,50380.42
100578005,1,1001,1,2,1,26,10,2,2,2,1,2,1,103327.99,46320.63,21374.99,0
100578006,1,1001,1,2,1,37,8,4,2,2,2,2,2,73369.55,73369.55,70923.9,70923.9
100579602,1,1001,1,3,2,34,8,4,2,1,1,4,1,48978.85,18295.07,2557.37,2557.37
100579603,1,1001,1,3,1,63,4,6,5,5,3,4,3,64596.28,42814.66,42814.66,40131.13
100579604,1,1001,1,1,2,30,11,1,1,1,1,1,1,263114.75,263114.75,263114.75,243442.62
100579605,1,1001,1,2,2,35,10,3,2,2,1,1,1,53437.22,0,0,0
100579606,1,1001,1,1,2,71,4,1,1,0,1,1,1,25627.29,0,0,0
100590701,1,1001,1,3,2,71,6,4,4,3,2,3,2,60681.22,20262.28,20262.28,19868.84
100590702,1,1001,1,1,1,26,10,1,1,1,1,1,1,63090.64,40819.65,36885.23,35409.83
100590703,1,1001,1,2,1,66,10,5,5,4,3,5,3,108435.33,38793.35,38793.35,30196.7
100590704,1,1001,1,2,1,74,10,2,2,0,0,2,0,125325.24,0,0,0
100590705,1,1001,1,2,1,58,8,6,6,6,3,3,3,58057.34,53557.34,32163.9,26557.36
100592203,1,1001,1,2,2,44,6,3,3,3,2,3,2,49474.83,7174.06,787.55,397.79
100592204,1,1001,1,2,1,52,10,5,5,5,4,4,4,163177.07,149662.57,149662.57,136740.31
100592205,1,1001,1,2,1,58,9,3,3,3,2,3,2,134748.12,61160.2,52707.17,45745.85
100592206,1,1001,1,3,2,28,10,2,2,2,1,1,1,33081.3,25732.01,25732.01,23867.4
100595601,1,1001,1,2,1,57,8,4,4,4,2,2,2,59852.45,44852.45,23606.55,23606.55
100595602,1,1001,1,3,1,27,8,6,3,2,2,3,2,58968.24,17459,15442.62,15344.26
100595604,1,1001,1,2,1,26,8,5,2,2,2,2,2,22711.65,20950.8,20950.8,19868.84
100595605,1,1001,1,2,1,31,6,4,2,2,1,2,1,23877.04,23409.83,23409.83,23016.39
100595606,1,1001,1,3,2,51,6,4,2,2,2,2,2,51683.14,37204.89,24221.29,23311.46
100613601,1,1001,1,2,1,43,10,4,4,4,3,4,3,47230.79,47230.79,44850.47,44112.77
100613602,1,1001,1,3,1,69,10,4,4,2,1,2,1,192202.94,64918.02,44262.29,44262.29
100613603,1,1001,1,3,1,56,10,2,2,1,1,2,1,44260.13,37967.2,37967.2,35409.83
100613604,1,1001,1,2,1,70,10,3,3,1,2,3,2,67218.03,53016.37,53016.37,49573.76
100613605,1,1001,1,2,2,70,10,2,2,1,1,2,1,101286.84,67131.12,63442.61,61475.4
100620701,1,1001,1,2,2,43,8,2,2,2,2,2,2,161241.89,146601.63,0,0
100620704,1,1001,1,2,1,77,6,3,3,2,2,3,2,109730.48,90265.54,90265.54,83685.23
100620705,1,1001,1,2,1,61,10,2,2,2,1,2,1,127040.67,27540.97,27540.97,23606.55
100620706,1,1001,1,3,1,68,11,4,4,3,1,3,1,136110.74,53114.75,53114.75,53114.75
100621201,1,1001,1,3,1,69,6,5,4,3,2,2,2,62785.85,40049.5,1988.95,1988.95
100621202,1,1001,1,2,1,35,10,4,2,2,2,2,2,50121.54,22375.69,22375.69,22375.69
100621203,1,1001,1,2,1,60,7,5,5,5,3,4,3,125275.2,72086.99,42252.74,36596.68
100621205,1,1001,1,2,1,42,8,4,4,4,1,1,1,60132.09,0,0,0
100628501,1,1001,1,3,2,56,4,6,4,4,4,5,4,80301.43,66436.87,65003.72,53437.48
100628502,1,1001,1,1,2,67,6,1,1,0,0,1,0,28218.44,0,0,0
100628503,1,1001,1,5,2,22,9,2,2,2,2,2,2,26951.12,5869.56,5869.56,5869.56
100628504,1,1001,1,2,1,53,6,5,5,5,2,2,2,78401.06,73175.26,68088.31,55565.21
100628505,1,1001,1,2,1,40,7,6,5,5,0,5,1,19729.51,11981.24,70.92,70.92
100628506,1,1001,1,2,1,34,7,5,3,3,2,2,2,41394.36,31108.68,6260.86,6260.86
100638301,1,1001,1,2,1,60,10,3,3,3,2,2,2,66131.99,60847.82,60847.82,58695.65
100638302,1,1001,1,2,1,52,6,3,3,3,1,1,1,13926.01,8119.56,8119.56,8119.56
100638305,1,1001,1,1,2,30,8,1,1,1,1,1,1,61826.08,12717.39,12717.39,12717.39
100638306,1,1001,1,2,1,38,10,3,2,2,2,2,2,53804.34,53804.34,53804.34,49891.3
100639901,1,1001,1,2,1,75,6,4,4,3,4,3,3,47079.24,32038.02,31915.74,30815.21
100639902,1,1001,1,3,2,49,10,5,5,4,1,2,1,44460.2,6402.71,0,0
100639903,1,1001,1,2,1,49,7,5,5,5,1,1,1,79239.13,79239.13,0,0
100639904,1,1001,1,3,1,49,10,3,3,2,0,1,0,10250.43,0,0,0
100639905,1,1001,1,1,2,69,3,1,1,0,0,1,0,16371.66,0,0,0
100639906,1,1001,1,3,2,48,10,2,2,2,2,2,2,160434.77,160434.77,160434.77,155543.47
100644801,1,1001,1,2,2,83,3,2,2,1,1,2,1,18089.07,11803.27,11803.27,11803.27
100644802,1,1001,1,2,1,68,1,2,2,0,1,2,1,23699.99,18688.52,18688.52,18295.08
100644803,1,1001,1,2,1,73,4,2,2,0,1,2,1,25903.73,11803.27,11803.27,11803.27
100644804,1,1001,1,3,1,80,3,5,4,2,2,4,2,39201.5,28228.4,22326.77,21245.89
100644805,1,1001,1,2,1,42,6,2,2,2,2,2,2,67918.02,18319.66,18319.66,17704.91
100644806,1,1001,1,2,1,42,4,5,4,4,2,2,2,108421.95,3934.42,3934.42,3934.42
100656401,1,1001,1,3,1,47,6,6,5,5,4,5,4,32779.67,23489.36,22511.11,18831.49
100656402,1,1001,1,2,2,67,9,3,3,2,1,3,1,24348.89,8608.69,7141.3,7141.3
100656403,1,1001,1,3,1,60,6,6,6,6,1,2,1,55054.6,24749.99,24749.99,22304.34
100656404,1,1001,1,1,2,70,9,1,1,0,1,1,1,20824.09,11812.49,1320.65,1320.65
100656405,1,1001,1,3,1,71,4,7,4,2,2,3,2,29190.5,14404.84,11108.11,9904.89
100656405,2,1001,1,2,2,36,6,5,2,2,1,4,1,8099.96,2934.78,2934.78,2934.78
100656406,1,1001,1,2,1,37,8,3,2,2,1,1,1,34925.95,24764.66,24764.66,23478.26
100662501,1,1001,1,3,1,72,6,7,7,5,1,5,1,85578.49,0,0,0
100662504,1,1001,1,2,2,59,4,2,2,2,1,1,1,60536.07,0,0,0
100662505,1,1001,1,2,1,60,10,3,3,3,2,2,2,67883.39,44657.59,44657.59,41086.95
100662506,1,1001,1,2,2,58,8,3,3,3,1,2,1,65025.92,32869.55,32869.55,29347.82
100674301,1,1001,1,3,1,67,11,5,4,3,3,3,3,167107.68,77953.14,73550.97,57717.38
100674302,1,1001,1,3,1,27,10,3,3,3,3,3,3,88146.49,66130.4,63195.62,63195.62
100674304,1,1001,1,2,1,53,10,4,4,4,3,4,3,257847.28,74274.44,23894.01,23478.26
100674305,1,1001,1,2,1,66,11,2,2,1,0,2,0,251917.93,146739.13,0,0
100674306,1,1001,1,2,1,73,10,2,2,0,1,2,1,51621.4,2192.77,0,0
100699001,1,1001,1,2,1,37,8,5,3,3,2,2,2,130382.56,112010.85,110788.03,105652.17
100699002,1,1001,1,1,1,32,8,1,1,1,1,1,1,30495.83,29517.57,29517.57,22891.3
100699003,1,1001,1,2,2,52,11,2,2,2,1,1,1,57133.57,48423.9,48423.9,44021.73
100699004,1,1001,1,2,2,46,10,2,2,2,2,2,2,49548.87,49548.87,49548.87,42847.81
100699005,1,1001,1,3,1,60,4,7,6,6,4,5,4,66180.39,58900.25,58900.25,52581.5
100703601,1,1001,1,2,1,53,4,5,5,5,4,4,4,101073.96,91148.26,91148.26,77704.89
100703602,1,1001,1,2,1,44,6,6,5,5,2,2,2,85675.78,79069.27,79069.27,29508.19
100703604,1,1001,1,2,1,53,8,2,2,2,1,1,1,71500.36,62500.36,62500.36,41311.47
100703606,1,1001,1,2,1,52,10,5,5,5,4,5,4,234267.76,176114.71,176114.71,128163.91
100725701,1,1001,1,1,1,86,8,1,1,0,0,1,0,20348.68,0,0,0
100725703,1,1001,1,2,1,61,3,3,3,3,1,1,1,32718.73,20852.45,20852.45,20360.65
100725704,1,1001,1,2,2,43,10,3,3,3,1,3,1,57325.55,14163.93,14163.93,14163.93
100725705,1,1001,1,2,1,41,8,4,2,2,2,3,2,34817.93,20063.29,20063.29,17114.75
100732701,1,1001,1,3,1,67,3,12,7,6,2,7,2,65729.43,37721.26,31426.19,23557.35
100732702,1,1001,1,2,1,85,3,2,2,0,0,1,0,14772.78,0,0,0
100732704,1,1001,1,2,1,75,1,3,3,1,3,3,3,25696.71,14803.27,14163.93,14163.93
100732705,1,1001,1,2,1,62,4,2,2,1,1,1,1,24368.83,10967.2,10967.2,10229.5
100732706,1,1001,1,2,2,47,8,3,3,3,3,3,3,31967.19,25967.19,23016.38,23016.38
100733201,1,1001,1,3,1,66,6,7,7,5,4,5,4,72183.43,47712.39,47314.6,44751.36
100733202,1,1001,1,2,1,72,4,3,3,1,2,3,2,37633.18,18019.87,14171.26,13922.65
100733203,1,1001,1,1,2,65,3,1,1,0,1,1,1,9549.34,1939.22,1939.22,1939.22
100733204,1,1001,1,2,1,38,3,5,4,4,3,5,3,27635.7,21978.59,21978.59,20138.12
100733205,1,1001,1,2,2,72,4,2,2,1,1,2,1,16290.68,919.88,0,0
100733206,1,1001,1,2,2,39,4,3,3,3,1,1,1,23726.59,18099.43,18099.43,17453.03
100736201,1,1001,1,2,2,48,6,5,5,5,2,2,2,33858.29,28715.45,28715.45,28715.45
100736202,1,1001,1,2,1,38,8,5,3,3,1,1,1,55208.01,50853.18,50853.18,32320.44
100736203,1,1001,1,2,1,48,4,3,3,3,2,2,2,29262.42,29262.42,29262.42,26502.76
100736204,1,1001,1,3,2,59,4,6,6,6,3,3,3,107387.63,83921.24,83921.24,83635.34
100736205,1,1001,1,1,2,65,3,1,1,0,1,1,1,11170.51,4758.56,0,0
100736206,1,1001,1,2,1,34,6,4,2,2,1,1,1,31231.93,24434.25,24434.25,24434.25
100737501,1,1001,1,2,1,80,1,2,2,0,2,2,2,22110.69,782.6,0,0
100737502,1,1001,1,2,1,31,6,4,2,2,2,2,2,46732.59,38188.83,38188.83,37271.72
100737503,1,1001,1,3,2,58,6,5,3,3,1,2,1,28453.14,13744.55,13744.55,10565.21
100737504,1,1001,1,2,1,37,7,5,3,3,1,3,1,36376.58,32077.13,32077.13,20543.47
100737505,1,1001,1,1,1,52,8,1,1,1,1,1,1,18333.04,13876.6,5072.26,4157.6
100737506,1,1001,1,1,1,24,6,1,1,1,1,1,1,23856.48,22404.87,22404.87,15847.82
100743301,1,1001,1,2,2,66,4,2,2,1,2,2,2,122297.85,5869.56,5869.56,0
100743302,1,1001,1,2,2,67,1,2,2,1,2,2,2,33100.09,20054.33,20054.33,20054.33
100743303,1,1001,1,3,2,61,4,4,3,3,2,3,2,33849.37,23624.98,23624.98,21766.3
100743304,1,1001,1,3,2,53,4,4,3,3,2,3,2,34992.36,34014.1,28809.76,27538.03
100743305,1,1001,1,3,2,49,1,10,7,7,3,3,3,67737.44,64834.22,64834.22,63586.95
100746901,1,1001,1,2,1,72,10,4,4,3,4,4,4,95474.4,77038.03,54293.47,46956.52
100746902,1,1001,1,2,1,26,8,3,2,2,2,2,2,45408.64,42505.42,42505.42,36146.73
100746903,1,1001,1,3,1,26,6,4,3,3,2,2,2,50967.37,50967.37,9880.42,9880.42
100746904,1,1001,1,3,1,57,1,6,6,6,4,5,4,54597.98,44266.29,29592.38,29592.38
100746906,1,1001,1,2,1,45,6,3,3,3,1,2,1,18457.55,14673.9,8804.34,8804.34
100763801,1,1001,1,2,1,51,4,3,3,3,2,2,2,17102.22,11702.22,8751.41,8262.28
100763801,2,1001,1,2,1,26,5,3,3,3,1,1,1,11506.58,11213.11,11213.11,11213.11
100763803,1,1001,1,3,1,30,6,6,4,4,2,3,2,24793.9,24598.25,20663.83,17704.91
100763804,1,1001,1,2,1,33,4,3,2,2,2,3,2,24040.01,11508.19,11508.19,11508.19
100763805,1,1001,1,2,1,54,1,2,2,2,1,1,1,25883.6,21983.6,21983.6,21245.9
100763806,1,1001,1,2,1,72,3,3,3,1,3,3,3,23720.87,6449.5,0,0
100769401,1,1001,1,2,1,30,10,5,2,2,1,1,1,100713.52,96358.69,96358.69,93913.04
100769401,2,1001,1,1,1,72,1,1,1,0,0,1,0,7923.9,0,0,0
100769402,1,1001,1,2,1,57,4,2,2,2,2,2,2,34616.22,28555.43,2934.78,2934.78
100769403,1,1001,1,3,2,61,1,4,4,4,1,4,1,14858.45,255.32,0,0
100769404,1,1001,1,3,2,70,1,2,2,0,0,2,0,14068.01,0,0,0
100769405,1,1001,1,3,1,60,6,9,6,6,3,3,3,87574.34,81767.89,81767.89,67695.64
100769406,1,1001,1,2,1,38,6,3,2,2,2,3,2,42526.23,37369.54,37369.54,36415.75
100774501,1,1001,1,2,1,33,6,2,2,2,2,2,2,69714.3,69714.3,18159.96,15847.82
100774503,1,1001,1,3,2,53,4,6,5,5,3,2,2,88029.24,59991.82,59991.82,30374.99
100774504,1,1001,1,2,1,32,6,4,2,2,1,1,1,49157.59,49157.59,49157.59,33016.3
100774505,1,1001,1,2,1,37,8,6,4,4,3,3,3,84400.77,84400.77,84400.77,50502.7
100813301,1,1001,1,1,2,72,3,1,1,0,0,1,0,11151.42,0,0,0
100813302,1,1001,1,1,1,75,6,1,1,0,0,1,0,22567.11,0,0,0
100813303,1,1001,1,3,1,50,6,7,6,6,3,5,3,109350.08,91071.14,89310.28,50815.75
100813304,1,1001,1,3,2,54,6,6,4,4,1,2,1,43844.99,36586.93,26315.2,22010.86
100813305,1,1001,1,3,1,46,6,4,3,3,3,3,3,61931.53,60774.4,60774.4,44755.42
100818901,1,1001,1,3,2,53,6,6,6,6,4,4,4,63984.46,54091.95,48913.04,46956.52
100818902,1,1001,1,3,1,74,10,4,3,2,1,2,1,40770.42,9635.86,9635.86,9391.3
100818903,1,1001,1,3,2,66,6,4,3,2,1,2,1,43046.6,21130.41,10858.68,3521.73
100818904,1,1001,1,3,2,38,5,4,3,3,2,3,2,18174.16,12203.78,12203.78,9195.64
100818905,1,1001,1,1,1,64,4,1,1,1,0,1,0,16612.29,0,0,0
100818906,1,1001,1,2,1,41,11,4,3,3,1,1,1,32474.61,26290.75,26290.75,24945.65
100828801,1,1001,1,1,1,67,4,1,1,0,1,1,1,5252.45,1967.21,0,0
100828802,1,1001,1,2,2,66,5,2,2,1,0,2,0,36098.35,23606.55,0,0
100828803,1,1001,1,2,1,63,10,6,6,6,0,2,0,58954.82,0,0,0
100828805,1,1001,1,2,2,57,10,3,3,3,1,2,1,93909.79,45491.79,45491.79,44262.29
100828806,1,1001,1,2,1,52,9,4,4,4,1,1,1,35573.36,26798.36,26798.36,21098.36
100832401,1,1001,1,2,2,57,3,3,3,3,3,3,3,68610.78,62804.33,62804.33,62315.2
100832402,1,1001,1,2,1,60,9,2,2,2,1,1,1,74317.83,67059.77,65836.95,62217.39
100832403,1,1001,1,2,1,63,10,3,3,3,1,3,1,154379.01,43532.6,43532.6,41086.95
100832404,1,1001,1,2,1,37,6,4,3,3,1,1,1,48177.87,39091.27,39091.27,35217.39
100832405,1,1001,1,1,2,58,6,1,1,1,0,1,0,21267.44,0,0,0
100832406,1,1001,1,2,1,57,8,3,3,3,3,3,3,135726.2,122184.73,122184.73,115630.41
100836001,1,1001,1,2,1,44,6,6,4,4,1,2,1,20298.9,19076.08,19076.08,17608.69
100836002,1,1001,1,2,2,36,8,3,2,2,1,1,1,17454.06,12228.26,12228.26,11739.13
100836003,1,1001,1,3,1,57,8,6,5,5,2,2,2,53138.47,45880.41,45880.41,39913.03
100836004,1,1001,1,2,2,48,4,3,2,2,1,1,1,3521.73,3521.73,3521.73,3521.73
100836005,1,1001,1,3,1,68,4,4,3,2,1,2,1,17870.6,12913.04,12913.04,12913.04
100844601,1,1001,1,2,1,44,6,4,3,3,1,4,1,28887.62,14553.51,14553.51,12700.32
100844603,1,1001,1,2,1,59,4,4,4,4,1,2,1,54200.23,48428.51,44297.37,0
100844604,1,1001,1,2,1,36,8,3,2,2,1,2,1,38090.15,32090.15,15737.7,12295.08
100844605,1,1001,1,3,2,66,3,4,4,3,2,4,2,27217.75,19654.65,19459.9,9737.69
100844606,1,1001,1,3,2,66,3,5,4,3,3,5,3,135599.18,98213.07,98213.07,60196.71
100851701,1,1001,1,2,1,58,11,2,2,2,2,2,2,28553.11,25377.04,1770.49,1770.49
100851702,1,1001,1,3,1,67,3,3,2,1,1,2,1,22259.71,4588.52,4588.52,2768.85
100851704,1,1001,1,2,2,42,6,2,2,2,2,2,2,46153.6,15344.25,15344.25,15344.25
100851705,1,1001,1,1,2,54,10,1,1,1,1,1,1,49524.57,43524.57,43524.57,41311.47
100854201,1,1001,1,3,1,68,3,5,4,3,1,3,1,55927.97,32817.66,29337,23867.4
100854202,1,1001,1,2,1,40,10,5,4,4,2,1,1,107719.58,66381.19,66381.19,53701.65
100854204,1,1001,1,2,1,46,6,5,4,4,2,3,2,42411.27,32220.98,16806.62,16806.62
100854205,1,1001,1,2,1,40,8,4,2,2,1,1,1,34892.71,25898.95,25898.95,23867.4
